Paper_ID,DOI,Role,Claim_Type,Evidence_Types_Detected,Evidence_Count,Source,Interpretation_Status
P103,10.1109/tiv.2024.3405330,B,SAFETY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Golchoubian_2024_TIV_Uncertainty-Aware-DRL-for-Autonomous-Vehicle-Crowd-Navigation-in-Share.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P103,10.1109/tiv.2024.3405330,B,REAL_TIME,RUNTIME,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Golchoubian_2024_TIV_Uncertainty-Aware-DRL-for-Autonomous-Vehicle-Crowd-Navigation-in-Share.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P103,10.1109/tiv.2024.3405330,B,REAL_WORLD,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Golchoubian_2024_TIV_Uncertainty-Aware-DRL-for-Autonomous-Vehicle-Crowd-Navigation-in-Share.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P104,10.1109/tiv.2022.3232890,B,ACCURACY,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Eskandari_2022_TIV_Model-Predictive-Control-Based-3D-Navigation-of-a-RIS-Equipped-UAV-for.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P104,10.1109/tiv.2022.3232890,B,EFFICIENCY,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Eskandari_2022_TIV_Model-Predictive-Control-Based-3D-Navigation-of-a-RIS-Equipped-UAV-for.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P104,10.1109/tiv.2022.3232890,B,STABILITY,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Eskandari_2022_TIV_Model-Predictive-Control-Based-3D-Navigation-of-a-RIS-Equipped-UAV-for.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P104,10.1109/tiv.2022.3232890,B,SAFETY,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Eskandari_2022_TIV_Model-Predictive-Control-Based-3D-Navigation-of-a-RIS-Equipped-UAV-for.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P104,10.1109/tiv.2022.3232890,B,REAL_TIME,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Eskandari_2022_TIV_Model-Predictive-Control-Based-3D-Navigation-of-a-RIS-Equipped-UAV-for.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P104,10.1109/tiv.2022.3232890,B,CONVERGENCE,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Eskandari_2022_TIV_Model-Predictive-Control-Based-3D-Navigation-of-a-RIS-Equipped-UAV-for.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P105,10.1109/tiv.2024.3383599,B,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Pino_2024_TIV_Probabilistic-Graph-Based-Real-Time-Ground-Segmentation-for-Urban-Robo.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P105,10.1109/tiv.2024.3383599,B,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Pino_2024_TIV_Probabilistic-Graph-Based-Real-Time-Ground-Segmentation-for-Urban-Robo.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P105,10.1109/tiv.2024.3383599,B,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Pino_2024_TIV_Probabilistic-Graph-Based-Real-Time-Ground-Segmentation-for-Urban-Robo.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P105,10.1109/tiv.2024.3383599,B,REAL_TIME,RUNTIME; REAL_WORLD,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Pino_2024_TIV_Probabilistic-Graph-Based-Real-Time-Ground-Segmentation-for-Urban-Robo.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P105,10.1109/tiv.2024.3383599,B,REAL_WORLD,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Pino_2024_TIV_Probabilistic-Graph-Based-Real-Time-Ground-Segmentation-for-Urban-Robo.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P106,10.1109/tvt.2022.3228198,B,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Liu_2023_TVT_Multi-Agent-Reinforcement-Learning-Based-Coordinated-Dynamic-Task-Allo.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P106,10.1109/tvt.2022.3228198,B,SCALABILITY,SCALABILITY; RUNTIME,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Liu_2023_TVT_Multi-Agent-Reinforcement-Learning-Based-Coordinated-Dynamic-Task-Allo.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P106,10.1109/tvt.2022.3228198,B,COORDINATION,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Liu_2023_TVT_Multi-Agent-Reinforcement-Learning-Based-Coordinated-Dynamic-Task-Allo.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P106,10.1109/tvt.2022.3228198,B,CONVERGENCE,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Liu_2023_TVT_Multi-Agent-Reinforcement-Learning-Based-Coordinated-Dynamic-Task-Allo.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P107,10.1109/tcst.2021.3091315,B,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCST\Gopalakrishnan_2021_TCST_Solving-Chance-Constrained-Optimization-Under-Nonparametric-Uncertaint.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P107,10.1109/tcst.2021.3091315,B,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCST\Gopalakrishnan_2021_TCST_Solving-Chance-Constrained-Optimization-Under-Nonparametric-Uncertaint.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P108,10.1109/tie.2022.3217585,B,ACCURACY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIE\Zheng_2022_TIE_Null-Space-Based-Time-Varying-Formation-Control-of-Uncertain-Nonlinear.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P108,10.1109/tie.2022.3217585,B,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIE\Zheng_2022_TIE_Null-Space-Based-Time-Varying-Formation-Control-of-Uncertain-Nonlinear.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P108,10.1109/tie.2022.3217585,B,STABILITY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIE\Zheng_2022_TIE_Null-Space-Based-Time-Varying-Formation-Control-of-Uncertain-Nonlinear.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P108,10.1109/tie.2022.3217585,B,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIE\Zheng_2022_TIE_Null-Space-Based-Time-Varying-Formation-Control-of-Uncertain-Nonlinear.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P108,10.1109/tie.2022.3217585,B,COORDINATION,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIE\Zheng_2022_TIE_Null-Space-Based-Time-Varying-Formation-Control-of-Uncertain-Nonlinear.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P108,10.1109/tie.2022.3217585,B,CONVERGENCE,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIE\Zheng_2022_TIE_Null-Space-Based-Time-Varying-Formation-Control-of-Uncertain-Nonlinear.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P109,10.1109/taes.2025.3650551,B,ACCURACY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Ma_2026_TAES_Attention-Guided-Reinforcement-Learning-for-Visual-Servoing-Control-of.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P109,10.1109/taes.2025.3650551,B,ROBUSTNESS,ROBUSTNESS; DISTURBANCE,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Ma_2026_TAES_Attention-Guided-Reinforcement-Learning-for-Visual-Servoing-Control-of.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P109,10.1109/taes.2025.3650551,B,GENERALIZATION,GENERALIZATION,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Ma_2026_TAES_Attention-Guided-Reinforcement-Learning-for-Visual-Servoing-Control-of.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P109,10.1109/taes.2025.3650551,B,STABILITY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Ma_2026_TAES_Attention-Guided-Reinforcement-Learning-for-Visual-Servoing-Control-of.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P109,10.1109/taes.2025.3650551,B,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Ma_2026_TAES_Attention-Guided-Reinforcement-Learning-for-Visual-Servoing-Control-of.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P109,10.1109/taes.2025.3650551,B,REAL_WORLD,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Ma_2026_TAES_Attention-Guided-Reinforcement-Learning-for-Visual-Servoing-Control-of.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P110,10.1109/tvt.2021.3129504,B,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Xia_2022_TVT_Multi-Agent-Reinforcement-Learning-Aided-Intelligent-UAV-Swarm-for-Tar.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P110,10.1109/tvt.2021.3129504,B,REAL_TIME,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Xia_2022_TVT_Multi-Agent-Reinforcement-Learning-Aided-Intelligent-UAV-Swarm-for-Tar.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P110,10.1109/tvt.2021.3129504,B,COORDINATION,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Xia_2022_TVT_Multi-Agent-Reinforcement-Learning-Aided-Intelligent-UAV-Swarm-for-Tar.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P110,10.1109/tvt.2021.3129504,B,CONVERGENCE,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Xia_2022_TVT_Multi-Agent-Reinforcement-Learning-Aided-Intelligent-UAV-Swarm-for-Tar.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P111,10.1109/tits.2023.3336670,B,ACCURACY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Han_2024_TITS_A-Multi-Agent-Reinforcement-Learning-Approach-for-Safe-and-Efficient-B.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P111,10.1109/tits.2023.3336670,B,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Han_2024_TITS_A-Multi-Agent-Reinforcement-Learning-Approach-for-Safe-and-Efficient-B.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P111,10.1109/tits.2023.3336670,B,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Han_2024_TITS_A-Multi-Agent-Reinforcement-Learning-Approach-for-Safe-and-Efficient-B.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P112,10.1109/tcyb.2020.3041269,B,ACCURACY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCYB\Juang_2021_TCYB_Navigation-of-a-Fuzzy-Controlled-Wheeled-Robot-Through-the-Combination.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P112,10.1109/tcyb.2020.3041269,B,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCYB\Juang_2021_TCYB_Navigation-of-a-Fuzzy-Controlled-Wheeled-Robot-Through-the-Combination.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P112,10.1109/tcyb.2020.3041269,B,CONTROL_PERFORMANCE,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCYB\Juang_2021_TCYB_Navigation-of-a-Fuzzy-Controlled-Wheeled-Robot-Through-the-Combination.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P113,10.1109/tase.2024.3524000,B,SAFETY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TASE\Chen_2025_TASE_STR-Spatial-Temporal-RetNet-for-Distributed-Multi-Robot-Navigation.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P113,10.1109/tase.2024.3524000,B,REAL_WORLD,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TASE\Chen_2025_TASE_STR-Spatial-Temporal-RetNet-for-Distributed-Multi-Robot-Navigation.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P114,10.1109/tits.2023.3286898,B,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Huang_2023_TITS_Decentralized-iLQR-for-Cooperative-Trajectory-Planning-of-Connected-Au.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P114,10.1109/tits.2023.3286898,B,GENERALIZATION,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Huang_2023_TITS_Decentralized-iLQR-for-Cooperative-Trajectory-Planning-of-Connected-Au.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P114,10.1109/tits.2023.3286898,B,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Huang_2023_TITS_Decentralized-iLQR-for-Cooperative-Trajectory-Planning-of-Connected-Au.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P114,10.1109/tits.2023.3286898,B,REAL_TIME,RUNTIME; REAL_WORLD,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Huang_2023_TITS_Decentralized-iLQR-for-Cooperative-Trajectory-Planning-of-Connected-Au.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P114,10.1109/tits.2023.3286898,B,COORDINATION,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Huang_2023_TITS_Decentralized-iLQR-for-Cooperative-Trajectory-Planning-of-Connected-Au.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P114,10.1109/tits.2023.3286898,B,CONVERGENCE,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Huang_2023_TITS_Decentralized-iLQR-for-Cooperative-Trajectory-Planning-of-Connected-Au.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P115,10.1109/tac.2024.3427908,B,ACCURACY,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAC\Dolk_2024_TAC_Time-and-Event-Triggered-Communication-for-Multi-Agent-Systems-Part-I-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P115,10.1109/tac.2024.3427908,B,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAC\Dolk_2024_TAC_Time-and-Event-Triggered-Communication-for-Multi-Agent-Systems-Part-I-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P115,10.1109/tac.2024.3427908,B,GENERALIZATION,GENERALIZATION,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAC\Dolk_2024_TAC_Time-and-Event-Triggered-Communication-for-Multi-Agent-Systems-Part-I-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P115,10.1109/tac.2024.3427908,B,STABILITY,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAC\Dolk_2024_TAC_Time-and-Event-Triggered-Communication-for-Multi-Agent-Systems-Part-I-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P115,10.1109/tac.2024.3427908,B,CONTROL_PERFORMANCE,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAC\Dolk_2024_TAC_Time-and-Event-Triggered-Communication-for-Multi-Agent-Systems-Part-I-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P116,10.1109/tnnls.2021.3106818,B,STABILITY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Zhou_2021_TNNLS_Learning-a-Low-Dimensional-Representation-of-a-Safe-Region-for-Safe-Re.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P116,10.1109/tnnls.2021.3106818,B,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Zhou_2021_TNNLS_Learning-a-Low-Dimensional-Representation-of-a-Safe-Region-for-Safe-Re.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P117,10.1109/tase.2025.3603024,B,STABILITY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TASE\Feng_2025_TASE_Lyapunov-Informed-Multi-Agent-Reinforcement-Learning-for-Multi-Robot-C.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P117,10.1109/tase.2025.3603024,B,SAFETY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TASE\Feng_2025_TASE_Lyapunov-Informed-Multi-Agent-Reinforcement-Learning-for-Multi-Robot-C.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P117,10.1109/tase.2025.3603024,B,REAL_WORLD,REAL_WORLD; SIM_TO_REAL,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TASE\Feng_2025_TASE_Lyapunov-Informed-Multi-Agent-Reinforcement-Learning-for-Multi-Robot-C.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P117,10.1109/tase.2025.3603024,B,COORDINATION,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TASE\Feng_2025_TASE_Lyapunov-Informed-Multi-Agent-Reinforcement-Learning-for-Multi-Robot-C.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P118,10.1109/tim.2024.3421433,B,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Cheng_2024_TIM_Joint-Optimization-of-Multi-UAV-Deployment-and-User-Association-via-De.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P118,10.1109/tim.2024.3421433,B,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Cheng_2024_TIM_Joint-Optimization-of-Multi-UAV-Deployment-and-User-Association-via-De.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P119,10.1109/tmech.2023.3328168,B,ACCURACY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Roggi_2023_TMECH_Vision-Based-Air-to-Air-Autonomous-Landing-of-Underactuated-VTOL-UAVs.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P119,10.1109/tmech.2023.3328168,B,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Roggi_2023_TMECH_Vision-Based-Air-to-Air-Autonomous-Landing-of-Underactuated-VTOL-UAVs.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P119,10.1109/tmech.2023.3328168,B,STABILITY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Roggi_2023_TMECH_Vision-Based-Air-to-Air-Autonomous-Landing-of-Underactuated-VTOL-UAVs.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P119,10.1109/tmech.2023.3328168,B,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Roggi_2023_TMECH_Vision-Based-Air-to-Air-Autonomous-Landing-of-Underactuated-VTOL-UAVs.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P119,10.1109/tmech.2023.3328168,B,COORDINATION,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Roggi_2023_TMECH_Vision-Based-Air-to-Air-Autonomous-Landing-of-Underactuated-VTOL-UAVs.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P120,10.1109/tim.2022.3151934,B,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Jia_2022_TIM_Composite-Filtering-for-UWB-Based-Localization-of-Quadrotor-UAV-With-S.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P120,10.1109/tim.2022.3151934,B,REAL_TIME,RUNTIME,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Jia_2022_TIM_Composite-Filtering-for-UWB-Based-Localization-of-Quadrotor-UAV-With-S.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P014,10.1109/tai.2025.3607722,A,NO_MAJOR_CLAIM_DETECTED,UNKNOWN,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAI\Zhang_2026_TAI_Multirate-Distributed-Receding-Horizon-Reinforcement-Learning-for-Opti.pdf,UNKNOWN_PLACEHOLDER; manual full-text confirmation required
P038,10.1109/tevc.2025.3535954,A,NO_MAJOR_CLAIM_DETECTED,UNKNOWN,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TEVC\Yu_2025_TEVC_A-Deep-Reinforcement-Learning-Assisted-Multimodal-Multiobjective-Bilev.pdf,UNKNOWN_PLACEHOLDER; manual full-text confirmation required
